year,duration,rating,votes,meta_score,budget,opening_weekend_gross,gross_worldwide
2008,104,4.6,2900,33.0,6000000,1342,569206
2008,84,7.3,126,59.0,0,533,41101
2008,85,3.6,584,0,0,1245,2070
2008,107,5.6,6300,0,2400000,1925,1925
2008,84,3.1,621,0,1000000,891,1677
2008,113,6.8,13000,0,0,1020,1117269
2008,99,5.6,227,0,0,835,228225
2008,98,6.4,790,0,0,668,1377
2008,95,7.6,50,0,0,245,1311
2008,112,6.8,160,49.0,0,595,1482825
2008,90,4.2,122,0,1000000,732,1036
2008,99,6.9,50,44.0,0,604,1013
2008,91,5.4,2200,0,2000000,899,899
2008,96,6.6,347,0,50000,585,829
2008,91,4.0,157,0,1200000,470,470
2008,90,5.4,8700,26.0,4000000,95,95
2008,106,6.6,1900,0,0,80,671837
2008,99,7.0,113000,0,3390000,0,1149256
2008,125,7.8,76000,64.0,2650000,0,36496231
2008,110,6.1,19000,39.0,0,0,4297711
2008,106,8.0,238000,59.0,11715578,0,22108789
2008,87,6.2,33000,0,1400000,0,10853
2008,98,6.1,66000,0,20000000,0,21972336
2008,107,7.6,118000,0,5000000,0,32350637
2008,103,6.0,11000,0,32000000,0,7162618
2008,107,6.9,3800,62.0,0,0,351283
2008,104,7.4,86000,58.0,2900000,0,0
2008,94,4.1,19000,45.0,0,0,82360
2008,90,5.6,26000,14.0,0,0,22707064
2008,100,7.0,1100,61.0,0,11992,0
2008,108,7.1,41000,64.0,11500000,0,409832
2008,116,5.2,34000,0,78000000,0,131856927
2008,118,7.3,31000,60.0,50000000,0,15384282
2008,106,7.1,46000,0,11000000,0,245144417
2008,102,6.3,11000,0,32000000,0,179590
2008,100,6.0,20000,0,9750000,0,9162
2008,133,7.1,5400,0,10000000,0,18980744
2008,85,4.9,13000,0,10000000,0,170255
2008,100,6.5,14000,71.0,0,0,44872
2008,118,7.3,25000,0,3200000,0,9168516
2003,201,9.0,2100000,94.0,94000000,72629713,1138283522
2003,100,8.2,1200000,90.0,94000000,70251710,941637960
2003,143,8.1,1300000,63.0,140000000,46630690,654264546
2003,138,7.2,649000,62.0,150000000,91774413,741847937
2003,101,6.8,450000,46.0,81000000,67953330,484592874
2003,134,7.4,595000,68.0,110000000,85558731,407711549
2003,97,7.1,329000,66.0,33000000,32100000,230266511
2003,109,6.3,427000,66.0,200000000,44041440,433371112
2003,129,6.7,559000,47.0,150000000,48475154,427344325
2003,98,5.9,112000,46.0,40000000,27557647,190538630
2003,147,6.6,280000,38.0,130000000,46522560,273340010
2003,106,6.3,234000,52.0,75000000,42220847,195745823
2003,105,5.6,40000,39.0,33000000,31101026,164729679
2003,138,5.6,285000,54.0,137000000,62128420,245285165
2003,107,5.9,309000,38.0,76000000,50472480,236353236
2003,128,6.7,133000,66.0,80000000,16064723,265328738
2003,140,7.3,78000,72.0,87000000,20854735,148336445
2003,117,6.1,157000,45.0,80000000,37062535,207725639
2003,84,4.4,69000,57.0,38000000,32500000,197101678
2003,154,7.8,487000,55.0,140000000,24271354,454627263
2003,97,6.3,160000,70.0,20000000,22203007,160849833
2003,84,5.6,164000,49.0,48000000,49700000,220673217
2003,111,7.0,397000,68.0,60000000,19457944,176070171
2003,116,6.5,295000,45.0,50000000,23774850,177518472
2003,96,6.3,223000,43.0,55000000,33369440,232722935
2003,92,5.6,76000,39.0,60000000,27623580,164433867
2003,103,5.3,235000,42.0,78000000,40310419,179179718
2003,82,4.1,91000,19.0,109000000,38329160,133960541
2003,106,4.9,136000,48.0,120000000,37634221,259175788
2003,154,7.2,160000,73.0,79000000,14500000,173013509
2003,138,7.5,246000,81.0,150000000,25105990,211622535
2003,95,4.8,75000,47.0,45000000,22220670,124914842
2003,138,7.9,502000,84.0,25000000,640815,156595191
2003,85,6.9,130000,48.0,128000000,291940,250397798
2003,97,5.7,131000,37.0,30000000,36400000,116643421
2003,109,7.2,343000,82.0,35000000,19622714,131098967
2003,98,6.2,157000,38.0,9500000,29100000,107364583
2003,88,5.2,59000,34.0,90000000,24278410,182290266
2003,88,7.0,250000,54.0,24000000,17453216,87135520
2003,111,8.2,1200000,69.0,30000000,22200000,180908413
2003,117,7.0,105000,71.0,20000000,16300155,71406573
2003,89,4.5,35000,16.0,60000000,16580209,88929111
2003,125,8.0,468000,58.0,70000000,207377,123235422
2003,110,5.8,188000,30.0,78000000,23075892,179265204
2003,117,5.5,148000,43.0,95000000,21783641,160099222
2003,117,6.6,95000,45.0,65000000,11528498,141337989
2003,114,6.2,115000,58.0,50000000,19603630,88323487
2003,135,7.6,557000,55.0,40000000,6886080,250779876
2003,92,7.0,161000,70.0,23000000,12500000,76490995
2003,98,5.8,122000,38.0,40000000,19288438,141591324
2003,139,7.4,81000,67.0,22000000,14047781,68296293
2003,102,6.3,173000,56.0,29000000,23424118,98769390
2003,95,5.5,76000,28.0,18000000,17548993,101564935
2003,119,6.3,115000,43.0,60000000,13462374,117248958
2003,115,6.6,145000,56.0,46000000,16302063,101191884
2003,109,6.9,45000,38.0,35000000,13303724,53293628
2003,90,7.3,278000,64.0,28000000,16225263,90259536
2003,121,7.0,293000,42.0,22000000,21753759,95708457
2003,127,7.1,113000,61.0,60000000,11836705,80154140
2003,113,6.8,82000,64.0,100000000,11139495,121975011
2003,102,5.1,38000,41.0,28000000,14064317,58795814
2003,72,5.3,19000,38.0,20000000,11441733,186303759
2003,104,6.7,146000,59.0,85000000,18553765,80981914
2003,90,6.2,192000,38.0,26000000,16200000,90941129
2003,102,7.7,509000,91.0,4000000,925087,118688756
2003,121,6.6,134000,48.0,75000000,17057213,86468162
2003,113,6.7,63000,52.0,18000000,9751425,58878723
2003,94,5.6,43000,56.0,17000000,17338755,55534455
2003,109,7.5,64000,52.0,30000000,12900000,48260279
2003,105,6.5,68000,63.0,50000000,16185316,55495563
2003,80,5.6,9300,38.0,25000000,11556869,55250496
2003,95,5.5,22000,44.0,35200000,13503484,38620484
2003,87,5.1,4800,49.0,18000000,13107022,45490616
2003,92,6.2,46000,33.0,20000000,11277367,44617342
2003,116,7.3,142000,61.0,62000000,13087307,65565672
2003,88,5.6,56000,31.0,0,14369694,50097949
2003,105,5.8,68000,41.0,25000000,11434964,50732139
2003,104,5.7,73000,36.0,17000000,15269324,63102666
2003,100,6.3,104000,71.0,60000000,12525075,120802239
2003,101,5.8,48000,36.0,25000000,16521468,56489558
2003,109,7.3,167000,74.0,8000000,86831,58469210
2003,86,5.2,21000,43.0,15000000,12618159,34622504
2003,94,6.1,53000,40.0,55000000,13482638,46061847
2003,118,5.8,56000,62.0,55000000,9411055,65784503
2003,134,5.5,98000,35.0,68000000,15027423,81240406
2003,86,5.0,34000,23.0,11000000,12024917,47488536
2003,135,5.5,110000,48.0,60000000,12053131,73498611
2003,108,6.9,29000,60.0,10000000,151393,93401012
2003,116,5.3,40000,47.0,75000000,11112632,51142659
2003,79,5.8,58000,63.0,500000,1100943,54683487
2003,94,5.3,48000,37.0,18000000,12856040,62228395
2003,123,5.6,7800,53.0,30000000,11758372,33972062
2003,87,6.3,179000,51.0,40000000,9134085,160466000
2003,137,6.5,40000,55.0,60000000,10833633,38364277
2003,98,6.4,68000,34.0,50000000,11511960,42792561
2003,109,6.0,50000,36.0,36000000,11200000,44350926
2003,86,6.7,62000,48.0,60000000,6874477,80773077
2003,85,3.5,43000,19.0,19000000,11100000,39267515
2003,104,5.5,53000,40.0,52000000,8653542,37713879
2003,75,6.1,9100,62.0,0,6097758,62870546
2003,98,5.6,16000,36.0,17000000,6660540,23769505
2003,88,5.2,45000,38.0,41000000,8111324,34268701
2003,110,4.7,14000,36.0,24000000,10106992,23510621
2003,100,5.2,9700,37.0,0,6315311,21964072
2003,118,5.0,25000,37.0,0,8190574,29119434
2003,91,5.8,42000,64.0,80000000,9317371,68514844
2003,98,5.7,18000,46.0,40000000,7319848,26891849
2003,101,6.3,46000,52.0,35000000,45029,39468111
2003,130,7.5,129000,31.0,38000000,7117225,38955598
2003,116,5.6,67000,29.0,80000000,8440629,43935763
2003,91,7.2,30000,81.0,0,2112140,18750246
2003,105,6.0,7900,46.0,0,7100000,17573594
2003,61,6.8,6600,67.0,13000000,1408474,27570076
2003,124,7.6,250000,70.0,20000000,274454,60466876
2003,87,5.3,30000,27.0,30000000,7600000,19526014
2003,86,4.7,31000,15.0,14000000,5000000,18191005
2003,101,5.6,19000,27.0,20000000,6988749,17432163
2003,84,6.1,138000,32.0,12600000,5161498,28650575
2003,96,5.5,14000,32.0,30000000,6111074,15368897
2003,101,5.6,10000,45.0,16000000,5800000,14390329
2003,126,7.5,74000,71.0,16500000,45572,16763804
2003,219,6.2,18000,30.0,56000000,4675246,12923936
2003,89,6.0,97000,31.0,7000000,3400000,16829545
2003,97,6.6,36000,59.0,15000000,4800000,23014206
2003,100,6.9,84000,72.0,12000000,89472,33030115
2003,90,2.1,39000,15.0,12000000,5500000,13818181
2003,102,6.7,50000,70.0,0,287296,22441497
2003,108,7.3,5500,59.0,0,895699,13743316
2003,89,5.9,64000,50.0,40000000,4600000,19322135
2003,117,4.9,12000,51.0,0,516834,12991996
2003,99,7.5,31000,70.0,6000000,461363,34883010
2003,101,6.9,36000,69.0,3200000,128973,10464788
2003,112,7.9,9900,66.0,300000,4632847,7808524
2003,102,5.1,19000,21.0,38000000,4438899,11560806
2003,109,5.5,5300,44.0,0,2804441,8211508
2003,80,7.7,58000,91.0,9500000,108080,14776775
2003,100,6.1,21000,61.0,20000000,4000000,8564586
2003,50,5.4,1400,51.0,0,629999,9645304
2003,99,6.7,7100,41.0,5000000,406651,9638258
2003,80,4.8,4500,33.0,0,2404557,12661189
2003,121,2.6,51000,18.0,54000000,3753518,7266209
2003,101,7.4,53000,90.0,0,159705,7986084
2003,123,6.6,16000,47.0,30000000,908446,29632684
2003,89,7.6,75000,81.0,500000,57785,8701337
2003,106,6.2,33000,57.0,30000000,1034195,22954068
2003,105,5.9,14000,30.0,6000000,2511403,5141166
2003,81,1.9,27000,14.0,12000000,2715848,4928883
2003,119,5.4,27000,47.0,12000000,97625,23726793
2003,100,6.8,103000,70.0,2000000,116260,10128960
2003,106,7.9,39000,82.0,0,96973,13905522
2003,105,7.1,80000,69.0,0,1334869,20235426
2003,127,6.4,29000,32.0,35000000,2076402,11705002
2003,107,8.0,26000,87.0,0,41449,5038841
2003,180,7.8,4400,52.0,10000000,98363,4078741
2003,121,7.7,156000,68.0,4800000,57968,79316957
2003,96,2.9,4000,34.0,7500000,2300000,5345083
2003,88,7.4,2800,72.0,2700000,135985,4041588
2003,91,6.7,80000,42.0,2200000,1897705,6291958
2003,145,8.0,22000,73.0,0,28671,4605682
2003,108,6.3,33000,43.0,18000000,1673125,13585075
2003,107,7.6,28000,90.0,0,65154,4076990
2003,83,7.8,3100,80.0,0,36731,3218709
2003,95,7.3,12000,69.0,0,0,12364836
2003,116,7.4,3400,81.0,0,37929,2932237
2003,115,7.1,137000,63.0,15000000,142632,23686686
2003,80,7.0,23000,70.0,300000,48422,3282321
2003,114,6.7,5300,68.0,20000000,38682,9324931
2003,120,8.3,674000,78.0,3000000,68957,17592355
2003,103,8.0,89000,85.0,0,42561,8842902
2003,68,7.8,17000,53.0,0,2328339,6860262
2003,112,6.2,7000,73.0,15000000,93776,6415017
2003,89,6.5,908,51.0,3000000,1079797,2255000
2003,94,7.1,39000,73.0,6000000,77540,2944752
2003,95,7.0,69000,65.0,0,99162,8020467
2003,97,6.3,1400,0,3200000,514762,2014071
2003,114,6.2,626,0,0,217000,2004814
2003,186,7.9,78000,54.0,220000000,758211,13214520
2003,93,7.4,6500,81.0,0,21767,9328652
2003,91,6.1,874,0,0,109868,1690767
2003,120,3.0,540,0,1500000,114573,1680020
2003,84,3.0,5500,20.0,20000000,872950,1675706
2003,114,6.2,6300,55.0,0,54294,2707738
2003,108,7.4,17000,73.0,0,48292,7354418
2003,98,6.8,23000,55.0,17000000,611276,9439660
2003,171,8.0,163000,61.0,10000000,88855,16690617
2003,103,6.2,5700,64.0,1900000,61481,1599804
2003,105,7.1,3500,68.0,0,50865,1319492
2003,100,6.3,11000,56.0,7000000,58940,2917393
2003,90,6.7,22000,56.0,780000,129056,1310470
2003,83,7.3,9700,83.0,46000,51969,3910519
2003,81,7.1,100000,70.0,3000000,93356,10012022
2003,197,3.8,5300,0,300000000,672891,6290342
2003,89,5.0,370,0,500000,1190000,1190000
2003,113,6.8,8200,63.0,8000000,51970,6586341
2003,90,7.5,2500,85.0,0,12074,1281754
2003,116,7.4,52000,75.0,0,61104,34196922
2003,90,6.5,3800,49.0,0,446768,5751007
2003,101,6.0,896,0,500000,130352,1111615
2003,112,6.7,4800,72.0,2500000,61913,3039587
2003,104,6.5,24000,43.0,5000000,91798,2466444
2003,181,7.4,18000,0,0,345041,7885479
2003,104,7.0,15000,70.0,10000000,33287,1271244
2003,102,6.5,6500,64.0,0,46926,2905499
2003,105,6.8,17000,64.0,5000000,39936,5175215
2003,115,7.6,1200,0,0,90610,884664
2003,167,6.5,17000,0,120000000,150000,5945422
2003,107,7.0,19000,45.0,850000,57242,865028
2003,110,6.4,3300,53.0,0,25504,8852763
2003,98,6.3,15000,67.0,6400000,50278,2561820
2003,120,6.2,5700,45.0,27000000,37220,1079822
2003,103,6.5,5300,62.0,2000000,37078,1224975
2003,98,6.2,18000,36.0,5000000,15163,782606
2003,96,6.6,12000,59.0,4000000,173246,826617
2003,136,6.7,2600,49.0,0,0,6075609
2003,100,7.0,6400,78.0,3500000,37743,854994
2003,171,7.1,29000,0,350000000,274851,12168232
2003,398,7.0,311,0,0,10785,673268
2003,106,6.8,6900,73.0,5740000,23962,4098613
2003,107,7.5,8800,80.0,0,34304,975181
2003,95,6.6,770,0,0,178929,6935839
2003,255,5.4,3500,0,400000000,223793,621103
2003,94,7.5,569,0,0,18487,612864
2003,105,7.1,4800,70.0,0,0,604856
2003,114,7.0,3800,67.0,0,14074,4034232
2003,88,7.1,6800,87.0,220,12740,638521
2003,93,7.5,73000,45.0,0,21546,8604201
2003,108,6.7,11000,71.0,2500000,39417,579986
2003,99,3.6,97000,9.0,6000000,0,5211138
2003,102,7.2,12000,55.0,0,36061,15535312
2003,112,5.3,5100,32.0,0,30783,546106
2003,90,3.0,2600,6.0,0,403164,829140
2003,108,7.4,2400,71.0,1800000,22793,696253
2003,93,5.8,1300,0,0,145525,576320
2003,110,7.9,48000,82.0,0,19795,8482993
2003,84,5.8,47000,0,1300000,288000,65497208
2003,95,6.5,3500,70.0,0,19531,3184020
2003,95,6.4,2200,55.0,0,36456,525715
2003,94,6.4,11000,0,8000000,230312,779036
2003,106,7.4,26000,57.0,2000000,40515,9781854
2003,110,7.9,4000,74.0,0,18422,391950
2003,104,5.0,2900,0,0,38329,377271
2003,78,5.2,37,0,0,48174,374360
2003,92,7.8,51000,75.0,0,29259,605610
2003,93,4.9,17000,51.0,100000,50601,402599
2003,109,7.3,5300,75.0,0,45331,365727
2003,103,5.8,9200,56.0,0,13415,490964
2003,111,8.3,504,72.0,0,16524,353580
2003,99,6.4,311,0,0,150000,353275
2003,95,7.3,8800,75.0,0,48103,2823472
2003,103,7.5,2700,85.0,0,13763,1634307
2003,108,6.9,25000,37.0,0,48384,343847
2003,109,5.4,9100,45.0,8000000,28324,435625
2003,123,7.2,11000,73.0,2500000,41254,712387
2003,150,7.5,3800,66.0,0,29002,15461305
2003,90,6.4,2200,54.0,0,54129,320092
2003,130,7.8,3700,77.0,0,27095,329097
2003,85,7.1,32000,0,27440000,91714,27729359
2003,92,6.7,9000,39.0,0,9581,307486
2003,161,4.2,1800,0,0,140000,310803
2003,158,5.3,1200,0,0,225684,2174005
2003,135,7.0,4900,0,8000000,0,4855181
2003,107,6.8,3200,63.0,0,9352,4407426
2003,93,7.2,469,0,0,10099,296181
2003,90,7.1,8300,47.0,0,160346,329577
2003,93,6.1,21000,57.0,7500000,20170,886018
2003,160,5.5,2700,0,530000000,130200,5835846
2003,79,6.0,4600,33.0,1000000,42569,280351
2003,374,8.5,25000,89.0,0,7490,2799773
2003,110,6.0,1100,51.0,3300000,70773,3653588
2003,94,7.0,1700,71.0,0,21722,257315
2003,112,6.4,6500,49.0,0,18044,1152528
2003,87,6.2,456,52.0,0,10163,255947
2003,83,6.8,6200,68.0,0,24373,394154
2003,105,7.2,2000,76.0,1600000,27865,248460
2003,110,6.9,821,61.0,0,24456,238831
2003,111,7.6,28000,72.0,100000000,10098,1277800
2003,125,6.4,4500,53.0,5000000,15378,12909601
2003,89,6.3,266,76.0,0,8435,226658
2003,90,7.4,1000,82.0,0,30855,226189
2003,169,5.4,2500,0,0,92197,2185360
2003,145,7.6,23000,71.0,12000000,17945,10781635
2003,124,7.6,4300,91.0,0,11982,495270
2003,90,6.4,828,0,944149,15859,213008
2003,100,6.3,6900,45.0,7500000,30599,723040
2003,103,7.3,12000,0,10000000,35000,201149
2003,87,7.5,683,78.0,0,0,188467
2003,105,5.3,1300,34.0,0,29452,248128
2003,104,6.4,3700,67.0,7400000,12419,7587959
2003,106,4.8,2800,0,2000000,78084,168406
2003,90,7.4,9400,79.0,0,8940,279032
2003,104,6.5,888,44.0,0,165000,165000
2003,98,7.2,102,57.0,0,29864,164520
2003,100,6.7,5300,56.0,0,10304,805894
2003,88,6.7,498,50.0,0,54000,345708
2003,74,8.2,2700,81.0,0,6101,153859
2003,95,7.4,5500,82.0,0,13476,400768
2003,79,7.0,1700,53.0,0,14361,148047
2003,90,6.5,1500,59.0,8000000,20856,151869
2003,140,8.6,2200,82.0,0,67711,163192
2003,118,7.1,3300,66.0,0,8713,638317
2003,110,6.8,296,54.0,0,65664,132920
2003,121,6.3,4100,0,0,82347,1335493
2003,83,7.4,3200,71.0,5000000,8373,19292539
2003,107,6.6,1100,48.0,0,5701,3105235
2003,85,6.0,1500,66.0,0,10026,131451
2003,90,5.1,4400,43.0,200000,13445,258782
2003,107,7.0,4900,75.0,0,6007,2305213
2003,100,5.7,204,31.0,0,67529,125596
2003,100,5.8,739,0,2500000,32648,116869
2003,94,7.5,1200,59.0,0,5999,107585
2003,113,6.4,4300,0,0,60000,3660402
2003,75,5.6,270,0,41500000,20526,1361061
2003,90,7.3,118,21.0,0,9708,101358
2003,166,5.7,1800,0,0,46700,1797020
2003,93,7.1,7100,71.0,0,16158,97362
2003,118,7.2,479,46.0,0,56000,93370
2003,106,7.1,1300,61.0,0,11749,1374302
2003,91,6.5,4100,62.0,2400000,6321,2416771
2003,89,6.5,112,0,300000,2932,87264
2003,110,6.4,29000,56.0,0,43704,6585516
2003,110,5.1,1100,56.0,0,48832,85739
2003,120,6.3,4500,54.0,10000000,13721,6106178
2003,85,6.1,5200,41.0,2000000,19539,94615
2003,82,7.6,1200,58.0,0,4095,79916
2003,95,7.0,1700,0,15000000,38155,5793539
2003,107,7.0,680,79.0,0,4485,77888
2003,86,6.6,9500,53.0,9750000,3022,197221
2003,90,7.3,7700,60.0,0,13629,471107
2003,114,7.1,71000,65.0,0,1060,1080087
2003,99,4.9,64,42.0,0,16774,72115
2003,79,5.9,1200,52.0,0,22278,69544
2003,115,7.2,5000,68.0,0,3270,1219595
2003,96,6.4,1100,62.0,0,6720,67436
2003,90,6.7,2200,69.0,0,9303,66361
2003,188,7.9,3100,0,0,16617,1022336
2003,87,7.4,599,65.0,0,7875,259026
2003,124,6.8,2800,73.0,0,6015,5762801
2003,94,7.1,4800,62.0,800000,11102,62852
2003,97,6.4,715,47.0,0,10047,62031
2003,114,6.4,12000,71.0,0,7560,499149
2003,101,5.8,976,55.0,0,6345,161027
2003,93,7.3,9700,68.0,1100000,4808,1342010
2003,119,5.5,195,61.0,3000000,6040,59000
2003,92,3.2,369,0,0,7631,58667
2003,104,6.1,2100,48.0,0,6835,86277
2003,90,6.8,129,71.0,0,3560,56214
2003,94,5.6,698,0,0,56146,56146
2003,96,4.6,8400,0,0,27712,436365
2003,114,7.0,3500,58.0,0,24520,791154
2003,119,5.1,5300,43.0,0,12870,167999
2003,83,6.4,250,53.0,0,11845,53169
2003,123,6.2,661,57.0,0,3063,193385
2003,78,6.5,291,57.0,500000,14146,49048
2003,83,5.6,537,35.0,0,5793,48782
2003,156,8.1,92000,0,0,48772,3137716
2003,96,5.6,4500,0,0,48000,1223155
2003,97,6.2,1400,39.0,350000,3887,47370
2003,92,3.6,435,41.0,0,28107,42108
2003,128,6.7,15000,49.0,0,2848,6710522
2003,101,5.8,429,28.0,0,5005,41703
2003,97,5.3,15000,34.0,1000000,8527,187847
2003,90,8.2,600,80.0,0,16522,40919
2003,83,8.3,1800,78.0,0,18763,40573
2003,92,7.4,40,21.0,0,2152,40289
2003,86,7.3,231,75.0,0,0,39359
2003,97,6.5,2700,64.0,0,4541,73351
2003,82,7.1,617,69.0,0,4845,100218
2003,120,6.5,1100,65.0,15920000,1747,860094
2003,124,3.3,289,0,0,36486,1553195
2003,110,6.1,1100,42.0,0,19206,35554
2003,82,7.1,6700,83.0,0,5322,1029643
2003,138,7.6,2800,67.0,0,2320,34837
2003,104,6.1,1800,59.0,0,5558,3130937
2003,92,7.5,3000,78.0,0,5550,65383
2003,97,5.7,5700,0,21740000,32686,7949963
2003,112,7.4,12000,73.0,0,5833,63095
2003,111,7.0,9400,62.0,15000000,19067,272791
2003,81,4.3,90,17.0,0,10616,31015
2003,100,6.3,5200,69.0,7350000,10351,5254422
2003,94,2.5,1300,0,0,26282,30497
2003,109,7.4,7700,74.0,0,6440,6098633
2003,72,7.3,361,59.0,0,7235,29710
2003,92,6.3,41,70.0,0,11975,29345
2003,94,6.0,1100,53.0,0,12820,28909
2003,110,3.5,722,0,0,27732,1090565
2003,97,4.1,265,26.0,0,2650,26799
2003,90,4.7,6500,0,0,15766,83439
2003,60,6.9,1500,82.0,0,7030,25860
2003,90,4.6,682,0,0,25611,8785730
2003,89,7.1,244,36.0,0,6388,25315
2003,101,6.3,14000,40.0,10000000,10696,459098
2003,124,7.6,12000,49.0,0,2244,24391
2003,90,7.6,113,0,0,2974,24082
2003,95,6.0,253,44.0,0,3730,22900
2003,92,6.9,2000,78.0,0,6802,131195
2003,101,7.2,1200,75.0,0,7302,23550
2003,100,5.7,1300,31.0,0,5355,223993
2003,99,5.7,1800,47.0,0,14811,86061
2003,100,5.9,1200,55.0,0,2831,21108
2003,84,8.0,1200,49.0,0,6059,20389
2003,103,6.9,152,0,0,2300,20318
2003,96,6.5,2200,77.0,0,5325,601815
2003,127,6.1,1400,68.0,0,6970,17790
2003,95,6.1,733,41.0,0,7517,17528
2003,73,7.8,150,80.0,0,2966,17508
2003,95,6.3,65,56.0,300000,5298,16803
2003,100,5.0,733,38.0,1000000,11566,16377
2003,103,7.7,1500,57.0,0,13995,16265
2003,115,7.5,730,59.0,0,2220,16259
2003,110,5.7,915,53.0,0,5281,2590219
2003,84,7.9,43,69.0,0,4820,15679
2003,113,7.7,43000,61.0,22000000,2448,528245
2003,118,7.2,9100,70.0,0,3040,15516
2003,132,8.1,238000,82.0,2800000,4487,1210156
2003,83,8.4,46,0,0,2210,15084
2003,82,5.5,178,36.0,0,964,14831
2003,99,5.0,186,0,0,7555,14824
2003,126,6.1,1400,47.0,0,1998,973173
2003,112,6.3,437,74.0,0,6000,262643
2003,96,4.1,327,0,100000,2360,12604
2003,107,6.3,551,0,0,9858,12355
2003,100,5.9,930,52.0,0,3817,11991
2003,109,4.6,401,38.0,0,6686,11560
2003,95,3.5,277,0,0,4042,11480
2003,82,4.4,5100,0,0,11000,11000
2003,97,5.4,545,26.0,0,6010,10550
2003,106,7.1,4200,69.0,0,2769,4240918
2003,124,5.3,618,34.0,0,3038,9736
2003,114,5.6,610,48.0,50000,4580,9614
2003,90,6.5,80,55.0,0,4315,9331
2003,107,6.1,3600,27.0,0,3752,383106
2003,92,6.0,4300,40.0,0,2173,465618
2003,123,6.9,3300,71.0,0,2529,1747263
2003,102,6.2,1800,57.0,0,2863,8046
2003,95,5.9,7200,0,7000000,8000,369194
2003,99,7.5,1300,64.0,0,1617,7384
2003,90,6.3,392,34.0,1000,6164,7212
2003,90,5.8,136,59.0,0,2787,7123
2003,108,7.1,1600,60.0,0,2350,29081
2003,169,7.8,3000,86.0,0,5005,8218
2003,106,5.3,10000,32.0,86000000,2582,478996
2003,88,6.3,3900,45.0,1000000,4492,6028
2003,92,6.3,833,58.0,3000000,1529,5799
2003,96,2.9,352,60.0,1200000,3769,5471
2003,90,5.9,788,46.0,0,1787,5383
2003,101,6.5,593,48.0,0,5348,5348
2003,90,5.4,53,16.0,0,2324,4268
2003,83,6.7,3300,0,0,1919,4168
2003,100,7.2,26000,54.0,0,2483,3783
2003,68,6.0,71,48.0,500000,658,3664
2003,90,7.1,49,0,0,3657,3657
2003,111,5.1,2000,39.0,1650000,2580,3264
2003,77,5.3,112,0,103000,2192,3233
2003,90,6.5,443,46.0,3000000,2598,2598
2003,88,7.3,38,58.0,0,2517,2517
2003,98,5.6,222,36.0,2500000,2509,2509
2003,91,7.0,227,0,0,1225,2171
2003,98,6.4,242,52.0,0,996,42440
2003,89,7.4,87,27.0,0,1292,1605
2003,85,5.6,30,0,0,966,1570
2003,85,4.9,601,0,0,955,1554
2003,76,7.9,124,70.0,0,789,1479
2003,120,6.1,569,58.0,0,1443,80371
2003,98,7.7,38,49.0,0,1232,1440
2003,98,2.2,291,0,1000000,1303,1303
2003,78,4.7,184,0,0,390,762
2003,101,5.1,4000,46.0,0,383,5152549
2003,87,6.7,598,67.0,0,604,604
2003,90,7.2,70,0,0,281,479
2003,109,6.5,9500,0,12000000,0,57524
2003,86,7.1,51000,65.0,6000000,0,3810792
2003,90,6.7,24000,0,22000000,0,3930933
2003,98,6.1,22000,0,17000000,0,293671
2003,112,6.2,20000,54.0,0,0,17605379
2003,106,5.4,6600,0,35000000,0,686846
2003,92,5.6,9200,0,18000000,0,1346475
2003,132,7.2,21000,0,80000000,0,2663172
2003,133,4.6,22000,0,9000000,0,14902587
2003,96,5.7,13000,0,3000000,0,302586
2003,118,6.1,3700,0,9700000,0,87760
2003,92,5.3,4500,0,5000000,0,15027
2003,101,5.3,1700,0,16000000,0,1041741
2003,97,6.9,11000,0,13800000,0,90132
2003,126,6.2,5500,0,1525000,0,4778324
2003,91,6.0,8600,61.0,6600000,0,0
2003,108,7.4,15000,48.0,0,0,10395779
2003,104,5.6,3100,63.0,10000000,0,0
2003,82,7.0,4700,60.0,550052,0,0
2003,80,3.9,1600,0,12000000,0,1464478
2003,102,6.2,3500,0,14300000,0,567471
2003,96,6.1,4400,0,15000000,0,308641
2003,103,4.9,5800,48.0,2000000,0,3368452
2003,87,6.5,2100,0,4000000,0,236432
2003,118,6.7,7700,0,7300000,0,24816750
2003,103,6.3,2100,0,3700000,0,240632
2003,87,5.9,1300,0,26000000,0,1691055
2003,110,7.1,8300,0,700000,0,3278000
2003,88,6.0,3900,46.0,0,0,6876
2003,96,4.2,3400,0,8000000,0,7016
2003,95,6.9,2500,0,3000000,0,275792
1997,194,7.9,1300000,75.0,200000000,28638131,2264812968
1997,98,7.3,636000,72.0,90000000,51068455,589390539
1997,129,6.6,457000,59.0,73000000,72132785,618638999
1997,86,6.9,348000,70.0,45000000,31423025,302710615
1997,124,6.5,217000,62.0,85000000,37132505,315156409
1997,139,7.7,327000,67.0,50000000,12606928,314178011
1997,126,8.3,1100000,71.0,10000000,272912,225933435
1997,105,6.4,161000,51.0,38000000,21678377,299288605
1997,119,6.5,209000,52.0,110000000,25143007,333011068
1997,138,7.3,413000,82.0,80000000,23387530,245676146
1997,125,3.8,275000,29.0,125000000,42872605,238259753
1997,92,5.6,87000,53.0,55000000,16540791,174463257
1997,120,6.3,221000,62.0,24000000,32926342,172363301
1997,115,6.9,329000,52.0,75000000,24131738,224012234
1997,150,7.5,302000,62.0,90000000,20584908,171120329
